State,Number,Summary,Bill Type,Date,Status,Erin Reed's State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,,,,,,,,,,,,,,,,,,,,,,,
Utah,SB0100,School Gender Identity Policies,Forced Outing by Schools,2/16/2023,Governor Signed in Lieutenant Governor's office for filing,Worst,,https://legiscan.com/UT/bill/SB0100/2023,"Todd Weiler, Stephanie Gricius","Hearing 2023-01-18 14:00 , Hearing 2023-01-24 14:00 , Hearing 2023-01-27 14:00 "," 2023-01-17 Bill Numbered but not Distributed in Legislative Research and General Counsel,  2023-01-17 Numbered Bill Publicly Distributed in Legislative Research and General Counsel, S 2023-01-17 Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate, S 2023-01-17 Senate/ 1st reading (Introduced) in Senate Rules Committee, S 2023-01-17 Senate/ to standing committee in Senate Health and Human Services Committee, S 2023-01-18 Senate/ to Printing with fiscal note in Senate Health and Human Services Committee, S 2023-01-18 Senate Comm - Substitute Recommendation from # 0 to # 1 in Senate Health and Human Services Committee, S 2023-01-18 Senate Comm - Favorable Recommendation in Senate Health and Human Services Committee, S 2023-01-19 Senate/ comm rpt/ substituted in Senate Health and Human Services Committee, S 2023-01-19 Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar, S 2023-01-19 Senate/ 2nd reading in Senate 2nd Reading Calendar, S 2023-01-19 Senate/ passed 2nd reading in Senate 3rd Reading Calendar, S 2023-01-20 Senate/ 3rd reading in Senate 3rd Reading Calendar, H 2023-01-20 Senate/ passed 3rd reading in Clerk of the House, H 2023-01-20 Senate/ to House in Clerk of the House, H 2023-01-23 House/ received from Senate in Clerk of the House, H 2023-01-23 House/ 1st reading (Introduced) in House Rules Committee, H 2023-01-23 House/ to standing committee in House Health and Human Services Committee, H 2023-01-24 House Comm - Not Considered in House Health and Human Services Committee, H 2023-01-25 Senate/ to Printing with fiscal note in House Health and Human Services Committee, H 2023-01-27 House Comm - Substitute Recommendation from # 1 to # 2 in House Health and Human Services Committee, H 2023-01-27 House Comm - Favorable Recommendation in House Health and Human Services Committee, H 2023-01-30 House/ comm rpt/ substituted in House Health and Human Services Committee, H 2023-01-30 House/ 2nd reading in House 3rd Reading Calendar for Senate bills, H 2023-02-01 LFA/ fiscal note publicly available in House 3rd Reading Calendar for Senate bills, H 2023-02-01 House/ 3rd reading in House 3rd Reading Calendar for Senate bills, H 2023-02-01 House/ circled in House 3rd Reading Calendar for Senate bills, H 2023-02-01 House/ uncircled in House 3rd Reading Calendar for Senate bills, S 2023-02-01 House/ passed 3rd reading in Senate Secretary, S 2023-02-01 House/ to Senate in Senate Secretary, S 2023-02-02 Senate/ received from House in Senate Secretary, S 2023-02-02 Senate/ placed on Concurrence Calendar in Senate Concurrence Calendar, H 2023-02-03 Senate/ concurs with House amendment in House Speaker, H 2023-02-03 Senate/ to House in House Speaker, H 2023-02-03 House/ received from Senate in House Speaker, S 2023-02-03 House/ signed by Speaker/ returned to Senate in Senate President, S 2023-02-03 House/ to Senate in Senate President, S 2023-02-06 Senate/ received from House in Senate President,  2023-02-06 Senate/ signed by President/ sent for enrolling in Legislative Research and General Counsel / Enrolling,  2023-02-06 Bill Received from Senate for Enrolling in Legislative Research and General Counsel / Enrolling,  2023-02-06 Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling, S 2023-02-07 Enrolled Bill Returned to House or Senate in Senate Secretary, S 2023-02-07 Senate/ enrolled bill to Printing in Senate Secretary, S 2023-02-09 Senate/ received enrolled bill from Printing in Senate Secretary,  2023-02-09 Senate/ to Governor in Executive Branch - Governor,  2023-02-16 Governor Signed in Lieutenant Governor's office for filing",Pass Both Chambers,3d60a19e513884234fed71196200ac5c,,,,,,,,,,,,,,,,,,,,,,,
Utah,SB0283,"Prohibiting Diversity, Equity, and Inclusion in Higher Education",DEI Prohibitation,2/23/2023,Senate/ to standing committee in Senate Revenue and Taxation Committee,Worst,,https://legiscan.com/UT/bill/SB0283/2023,"John Johnson, Michael Petersen",," 2023-02-23 Bill Numbered but not Distributed in Legislative Research and General Counsel,  2023-02-23 Numbered Bill Publicly Distributed in Legislative Research and General Counsel,  2023-02-23 LFA/ bill sent to agencies for fiscal input in Legislative Research and General Counsel, S 2023-02-23 Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate, S 2023-02-23 Senate/ 1st reading (Introduced) in Senate Rules Committee, S 2023-02-23 Senate/ to standing committee in Senate Revenue and Taxation Committee",,b2c1e41e017d35f8d1e750ac4498ef34,,,,,,,,,,,,,,,,,,,,,,,
Vermont,H0183,An act relating to protecting health care providers’ rights of conscience,Legal Discrimination in Healthcare,2/7/2023,Read First Time and referred to the Committee on Health Care,Safest,,https://legiscan.com/VT/bill/H0183/2023,"Mark Higley, Anne Donahue, Arthur Peterson, Terri Williams, Charles Wilson",,H 2023-02-07 Read First Time and referred to the Committee on Health Care,,f69a423e39914107b83c1e11dd405837,,,,,,,,,,,,,,,,,,,,,,,
Virginia,HB1387,"K-12 schools/higher ed. institution; designation of interscholastic, etc., sports based on sex, etc.",Trans Sports Ban,2/16/2023,Passed by indefinitely in Education and Health (10-Y 5-N),High,sports ban. ,https://legiscan.com/VA/bill/HB1387/2023,"Karen Greenhalgh, John McGuire, Jason Ballard, Emily Brewer, Kathy Byron, Ronnie Campbell, Tara Durant, James Edmunds, Hyland Fowler, Nicholas Freitas, Chris Head, Dave LaRock, Marie March, Chris Runion, Phillip Scott, Anne Ferrell Tata, Wendell Walker, Bill Wiley, Wren Williams, Thomas Wright","Hearing 2023-01-30 07:00 House Committee Room, Hearing 2023-01-30 08:30 House Committee Room, Hearing 2023-02-01 08:00 House Committee Room, Hearing 2023-02-03 09:30 House Committee Room, Hearing 2023-02-16 08:30 Senate Room A, Pocahontas Building","H 2022-11-15 Prefiled and ordered printed; offered 01/11/23 23100643D, H 2022-11-15 Referred to Committee on Education, H 2023-01-20 Assigned Education sub: Higher Education, H 2023-01-30 Subcommittee recommends reporting with amendments (6-Y 4-N), H 2023-02-03 Reported from Education with amendment(s) (11-Y 10-N), H 2023-02-05 Read first time, H 2023-02-06 Read second time, H 2023-02-06 Committee amendments agreed to, H 2023-02-06 Engrossed by House as amended (51-Y 47-N) HB1387E, H 2023-02-06 VOTE: Engrossment (51-Y 47-N), H 2023-02-06 Printed as engrossed 23100643D-E, H 2023-02-07 Read third time and passed House (51-Y 47-N), H 2023-02-07 VOTE: Passage (51-Y 47-N), S 2023-02-08 Constitutional reading dispensed, S 2023-02-08 Referred to Committee on Education and Health",Failed,cd10ae03c6a090ebf6047a94fd971b59,,,,,,,,,,,,,,,,,,,,,,,
Virginia,HB1399,"Elementary schools, etc.; designation of interscholastic, etc., sports, student participation.",Trans Sports Ban,2/7/2023,Left in Education,High,Sports ban. ,https://legiscan.com/VA/bill/HB1399/2023,Marie March,"Hearing 2023-01-30 07:00 House Committee Room, Hearing 2023-01-30 08:30 House Committee Room","H 2022-11-30 Prefiled and ordered printed; offered 01/11/23 23100012D, H 2022-11-30 Referred to Committee on Education, H 2023-01-20 Assigned Education sub: Higher Education, H 2023-02-07 Left in Education",Failed,ef8d6ff1a14125611b9f6fb9af2e7928,,,,,,,,,,,,,,,,,,,,,,,
Virginia,HB1707,"Public school students; self-identification as gender other than biological sex, parental contact.",Forced Outing by Schools,2/3/2023,Incorporated by Education ,High,Force outs trans students . ,https://legiscan.com/VA/bill/HB1707/2023,"Tara Durant, Ellen Campbell, Robert Orrock, Phillip Scott, Wren Williams","Hearing 2023-01-27 00:00 House Committee Room, Hearing 2023-01-30 00:00 House Committee Room, Hearing 2023-02-01 08:00 House Committee Room, Hearing 2023-02-03 09:30 House Committee Room","H 2023-01-09 Prefiled and ordered printed; offered 01/11/23 23101240D, H 2023-01-09 Referred to Committee on Education, H 2023-01-27 Assigned Education sub: K-12, H 2023-02-03 Incorporated by Education ",Failed,5bfc67da4f35c1fa2911201e204bebe9,,,,,,,,,,,,,,,,,,,,,,,
Virginia,HB2432,Minor students experiencing gender incongruence; parental notification.,Don't Say Gay/Forced Outing,2/16/2023,Passed by indefinitely in Education and Health (9-Y 6-N),High,,https://legiscan.com/VA/bill/HB2432/2023,"Dave LaRock, Tara Durant, John McGuire, Marie March, Chris Runion, Wendell Walker, Bill Wiley, Wren Williams","Hearing 2023-01-27 00:00 House Committee Room, Hearing 2023-01-30 00:00 House Committee Room, Hearing 2023-02-01 08:00 House Committee Room, Hearing 2023-02-03 09:30 House Committee Room, Hearing 2023-02-15 08:00 Senate Subcommittee Room 1, *Room Change, Hearing 2023-02-16 08:30 Senate Room A, Pocahontas Building","H 2023-01-19 Presented and ordered printed 23103935D, H 2023-01-19 Referred to Committee on Education, H 2023-01-19 Incorporates HB1707 (Tara Durant), H 2023-01-27 Assigned Education sub: K-12, H 2023-01-30 Subcommittee recommends reporting with amendments (5-Y 3-N), H 2023-02-03 Reported from Education with substitute (11-Y 10-N), H 2023-02-03 Committee substitute printed 23106311D-H1, H 2023-02-03 Incorporates HB1707 (Tara Durant), H 2023-02-05 Read first time, H 2023-02-06 Read second time, H 2023-02-06 Committee substitute agreed to 23106311D-H1, H 2023-02-06 Engrossed by House - committee substitute (50-Y 48-N) HB2432H1, H 2023-02-06 VOTE: Engrossment (50-Y 48-N), H 2023-02-07 Read third time and passed House (50-Y 48-N), H 2023-02-07 VOTE: Passage (50-Y 48-N), S 2023-02-08 Constitutional reading dispensed, S 2023-02-08 Referred to Committee on Education and Health, S 2023-02-13 Assigned Education sub: Public Education, S 2023-02-16 Passed by indefinitely in Education and Health (9-Y 6-N)",Failed,034ed886805b2d1c972cf4d3ba511498,,,,,,,,,,,,,,,,,,,,,,,
Virginia,SB1186,"K-12 schools/higher ed. institution; designation of interscholastic, etc., sports based on sex, etc.",Trans Sports Ban,2/2/2023,Passed by indefinitely in Education and Health (10-Y 5-N),High,Sports ban. ,https://legiscan.com/VA/bill/SB1186/2023,Bryce Reeves,"Hearing 2023-01-26 00:00 Senate Subcommittee Room 2, Hearing 2023-02-02 08:00 Senate Room A","S 2023-01-10 Prefiled and ordered printed; offered 01/11/23 23104062D, S 2023-01-10 Referred to Committee on Education and Health, S 2023-01-25 Assigned Education sub: Public Education, S 2023-02-02 Passed by indefinitely in Education and Health (10-Y 5-N)",Failed,ccd7f1795f1ac430ff652554b4c7e846,,,,,,,,,,,,,,,,,,,,,,,
Virginia,SB1203,"Children Deserve Help Not Harm Act established, health benefit plans, etc.",Gender Affirming Care Ban,2/2/2023,Incorporated by Education and Health ,High,Gender affirming care ban under 18. Pretty much a SAFE act. ,https://legiscan.com/VA/bill/SB1203/2023,Bryce Reeves,"Hearing 2023-01-31 16:00 Senate Subcommittee Room 2, Hearing 2023-02-02 08:00 Senate Room A","S 2023-01-10 Prefiled and ordered printed; offered 01/11/23 23103055D, S 2023-01-10 Referred to Committee on Education and Health, S 2023-01-27 Assigned Education sub: Health, S 2023-02-02 Incorporated by Education and Health ",Failed,02212fd0bd221a4f9f17cbd804c1dbc7,,,,,,,,,,,,,,,,,,,,,,,
Virginia,SB791,"Save Adolescents from Experimentation (SAFE) Act; established, health benefit plans, etc.",Gender Affirming Care Ban,2/2/2023,Passed by indefinitely in Education and Health (8-Y 5-N),High,Minor healthcare ban. ,https://legiscan.com/VA/bill/SB791/2023,Amanda Chase,"Hearing 2023-01-31 16:00 Senate Subcommittee Room 2, Hearing 2023-02-02 08:00 Senate Room A","S 2022-11-29 Prefiled and ordered printed; offered 01/11/23 23100911D, S 2022-11-29 Referred to Committee on Education and Health, S 2023-01-27 Assigned Education sub: Health, S 2023-02-02 Passed by indefinitely in Education and Health (8-Y 5-N)",Failed,6600c8bab2669bec471c70b2258de77d,,,,,,,,,,,,,,,,,,,,,,,
Virginia,SB911,"K-12 schools/higher ed. institutions; interscholastic, etc., sports, teams based on biological sex.",Trans Sports Ban,2/2/2023,Incorporated by Education and Health ,High,sports ban. ,https://legiscan.com/VA/bill/SB911/2023,John Cosgrove,"Hearing 2023-01-26 00:00 Senate Subcommittee Room 2, Hearing 2023-02-02 08:00 Senate Room A","S 2023-01-05 Prefiled and ordered printed; offered 01/11/23 23102088D, S 2023-01-05 Referred to Committee on Education and Health, S 2023-01-25 Assigned Education sub: Public Education, S 2023-02-02 Incorporated by Education and Health ",Failed,9acde0a5045b45421b74a97969ddff0a,,,,,,,,,,,,,,,,,,,,,,,
Virginia,SB960,"Youth Health Protection Act; established, civil penalty.",Gender Affirming Care Ban,2/2/2023,Passed by indefinitely in Education and Health (10-Y 5-N),High,Bans healthcare under 21. Legalizes conversion therapy. Force outs under 21. ,https://legiscan.com/VA/bill/SB960/2023,"Mark Peake, Bryce Reeves","Hearing 2023-01-31 16:00 Senate Subcommittee Room 2, Hearing 2023-02-02 08:00 Senate Room A","S 2023-01-06 Prefiled and ordered printed; offered 01/11/23 23100877D, S 2023-01-06 Referred to Committee on Education and Health, S 2023-01-27 Assigned Education sub: Health, S 2023-02-02 Passed by indefinitely in Education and Health (10-Y 5-N)",Failed,ed29d7c7ba92e3e82960b17b2ee0d35c,,,,,,,,,,,,,,,,,,,,,,,
Virginia,SB962,"Elementary and secondary schools; participation in female sports, civil cause of action.",Trans Sports Ban,2/2/2023,Passed by indefinitely in Education and Health (9-Y 6-N),High,Sports ban. ,https://legiscan.com/VA/bill/SB962/2023,"Mark Peake, Bryce Reeves","Hearing 2023-01-26 00:00 Senate Subcommittee Room 2, Hearing 2023-02-02 08:00 Senate Room A","S 2023-01-06 Prefiled and ordered printed; offered 01/11/23 23101004D, S 2023-01-06 Referred to Committee on Education and Health, S 2023-01-25 Assigned Education sub: Public Education, S 2023-02-02 Passed by indefinitely in Education and Health (9-Y 6-N)",Failed,2556c2f0ddbc989b0663f337fb73c702,,,,,,,,,,,,,,,,,,,,,,,
Washington,HB1214,Enacting the protecting children&#x27;s bodies act.,Gender Affirming Care Ban,1/10/2023,"First reading, referred to Health Care & Wellness.",Safest,Felony healthcare ban under 18. ,https://legiscan.com/WA/bill/HB1214/2023,Jim Walsh,,"H 2023-01-10 First reading, referred to Health Care & Wellness.",,3815dfbf6527c15a065e2aba08ab14da,,,,,,,,,,,,,,,,,,,,,,,
Washington,HB1233,Concerning housing of inmates in state correctional facilities.,Prison Placement,1/11/2023,"First reading, referred to Community Safety, Justice, & Reentry.",Safest,Transphobic prison ban. ,https://legiscan.com/WA/bill/HB1233/2023,"Cyndy Jacobsen, Mike Volz, Joel McEntire, Jim Walsh, Jenny Graham",,"H 2023-01-11 First reading, referred to Community Safety, Justice, & Reentry.",,624c704cc90e286c9c94e670ddcd5751,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,HB2007,Prohibiting certain medical practices,Gender Affirming Care Ban,2/6/2023,To Health and Human Resources,High,under 18,https://legiscan.com/WV/bill/HB2007/2023,"Geoff Foster, Geno Chiarelli, Charles Horst, Wayne Clark, Mike Devault, Elias Coop-Gonzalez, Eric Brooks, Todd Kirby, Jordan Maynor, David Adkins, Guy Ward","Hearing 2023-01-19 15:00 East Wing Committee Room 215.E, Hearing 2023-01-19 15:00 East Wing Committee Room 215.E, Hearing 2023-01-30 15:00 House Committee on the Judiciary room 410-M, Hearing 2023-01-30 15:00 House Committee on the Judiciary room 410-M","H 2023-01-12 Filed for introduction, H 2023-01-12 To Health and Human Resources then Judiciary, H 2023-01-12 Introduced in House, H 2023-01-12 To House Health and Human Resources, H 2023-01-20 Do pass, but first to Judiciary, H 2023-01-20 To House Judiciary, H 2023-01-31 By substitute, do pass, H 2023-02-01 On 1st reading, Special Calendar, H 2023-02-01 Read 1st time, H 2023-02-02 On 2nd reading, Special Calendar, H 2023-02-02 Read 2nd time, H 2023-02-02 Amendment rejected (Roll No. 68), H 2023-02-02 Amendment rejected (Roll No. 69), H 2023-02-03 On 3rd reading, Special Calendar, H 2023-02-03 Read 3rd time, H 2023-02-03 Passed House (Roll No. 71), H 2023-02-03 Communicated to Senate, S 2023-02-06 Introduced in Senate, S 2023-02-06 To Health and Human Resources then Judiciary, S 2023-02-06 To Health and Human Resources",Pass One Chamber,32dd2c02a4fcc89851a9d0f466f0e8bf,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,HB2125,Eliminating the Human Rights Commission,Eliminates Human Rights Enforcement,1/11/2023,To House Government Organization,High,Eliminates the human rights commission and shifts enforcement of human rights laws to the courts. This would make it harder for individuals to bring claims against individuals and entities that violate human rights.,https://legiscan.com/WV/bill/HB2125/2023,Brandon Steele,,"H 2023-01-11 Filed for introduction, H 2023-01-11 To Government Organization, H 2023-01-11 Introduced in House, H 2023-01-11 To House Government Organization",,853194c41a80dd5416d18fedb4217e0b,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,HB2923,To modify exemptions from criminal liability to include a distinction for biological lessons regarding reproduction.,Book Ban,1/23/2023,To House Judiciary,High,remves obscenity exemtion for libraries,https://legiscan.com/WV/bill/HB2923/2023,"Geno Chiarelli, Caleb Hanna, Chris Pritt, Jonathan Pinson",,"H 2023-01-23 Filed for introduction, H 2023-01-23 To Judiciary, H 2023-01-23 Introduced in House, H 2023-01-23 To House Judiciary",,2ae29a800edf964ddd35ca259b0a3f42,,,,,,,,,,,,,,,,,,,,,,,
West Virginia,HB2972,To prohibit public university names for gender affirming care,Gender Affirming Care Ban,1/24/2023,To House Health and Human Resources,High,Surgery ban,https://legiscan.com/WV/bill/HB2972/2023,"Chris Pritt, Geno Chiarelli",,"H 2023-01-24 Filed for introduction, H 2023-01-24 To Health and Human Resources then Judiciary, H 2023-01-24 Introduced in House, H 2023-01-24 To House Health and Human Resources",,54f67117bed880a4498b5ce8d456c710,,,,,,,,,,,,,,,,,,,,,,,
